Customer_Id,Gender,Device_Type,Customer_Login_type
19364,Male,Mobile,Member
19366,Female,Web,Member
19370,Male,Web,Member
19374,Female,Web,Member
19377,Male,Web,Member
19381,Female,Web,Member
19382,Male,Web,Member
19383,Male,Mobile,Member
19388,Male,Web,Member
19393,Male,Web,Member
19395,Female,Web,Member
19401,Male,Web,Member
19402,Male,Web,Member
19403,Male,Web,Member
19405,Female,Web,Member
19406,Male,Mobile,Member
19408,Female,Web,Member
19409,Male,Web,Member
19410,Male,Web,Member
19414,Male,Web,Member
19415,Male,Web,Member
19416,Female,Web,Member
19418,Male,Web,Member
19421,Male,Web,Member
19423,Male,Web,Member
19427,Male,Web,Member
19428,Male,Web,Member
19429,Female,Web,Member
19432,Female,Web,Guest
19434,Male,Web,Member
19439,Female,Web,First SignUp
19443,Male,Web,Member
19444,Female,Web,Member
19449,Male,Web,Member
19453,Male,Web,Member
19455,Male,Web,Member
19456,Male,Web,Member
19457,Male,Web,Member
19458,Female,Web,Member
19463,Male,Web,Member
19464,Female,Web,Member
19465,Female,Web,Member
19468,Male,Web,Member
19470,Male,Web,Member
19471,Male,Web,Guest
19476,Female,Web,Member
19477,Male,Web,Member
19478,Male,Mobile,Member
19479,Male,Web,Member
19480,Female,Web,Member
19481,Male,Web,Member
19482,Male,Web,Member
19494,Female,Web,Member
19498,Male,Web,Member
19499,Female,Web,First SignUp
19500,Male,Web,Member
19504,Male,Web,Member
19505,Female,Web,Member
19506,Female,Web,Member
19509,Male,Mobile,Member
19510,Male,Web,Member
19514,Female,Web,Member
19519,Male,Mobile,Member
19521,Male,Web,Member
19522,Male,Web,Member
19524,Female,Web,Member
19525,Male,Web,Member
19526,Male,Web,Member
19527,Male,Web,Member
19528,Male,Web,Member
19530,Male,Web,Member
19534,Female,Web,Member
19535,Male,Web,Member
19540,Female,Web,Member
19541,Male,Web,Member
19543,Female,Web,Member
19544,Male,Web,Member
19545,Female,Web,Member
19546,Male,Web,Member
19548,Male,Web,Member
19551,Male,Web,Member
19553,Female,Web,Member
19554,Male,Web,Member
19559,Male,Web,Member
19560,Male,Web,Member
19561,Male,Web,Member
19562,Male,Web,Member
19564,Female,Web,Member
19565,Male,Web,Member
19569,Female,Web,Member
19572,Male,Web,Member
19574,Male,Web,Member
19576,Female,Web,Member
19578,Male,Web,Member
19580,Male,Web,Member
19582,Male,Web,Member
19585,Female,Web,Member
19587,Female,Web,Member
19588,Female,Web,Member
19590,Female,Web,Member
19592,Female,Web,New
19598,Male,Web,Member
19600,Female,Web,Guest
19602,Female,Web,Member
19605,Male,Web,Member
19607,Male,Web,Member
19608,Male,Web,Member
19610,Male,Web,Member
19611,Male,Web,Member
19613,Male,Web,Member
19615,Male,Web,Member
19619,Male,Web,Member
19620,Male,Mobile,Member
19622,Male,Web,Member
19623,Male,Web,Member
19626,Male,Web,Member
19632,Male,Web,Member
19642,Male,Web,Member
19652,Male,Web,Member
19654,Female,Web,Member
19655,Male,Web,Member
19656,Male,Mobile,Member
19657,Male,Web,Member
19658,Male,Web,Member
19662,Female,Web,Member
19664,Male,Web,Member
19667,Male,Web,Member
19668,Female,Web,Member
19670,Female,Web,Guest
19671,Female,Web,Member
19672,Male,Web,Member
19676,Female,Web,Member
19678,Female,Web,Member
19682,Female,Web,Member
19683,Female,Web,Member
19685,Male,Web,Member
19686,Male,Web,Member
19693,Male,Mobile,Member
19694,Male,Mobile,Guest
19695,Female,Web,Member
19696,Male,Web,Member
19697,Male,Web,Member
19699,Male,Web,Member
19707,Male,Web,Member
19708,Male,Web,Member
19710,Male,Web,Member
19711,Male,Web,Member
19716,Male,Web,Member
19722,Male,Web,Member
19723,Female,Web,Member
19724,Male,Web,Member
19727,Female,Web,Member
19728,Male,Web,Member
19731,Male,Web,Member
19733,Male,Web,Member
19734,Male,Web,Member
19736,Female,Web,Member
19737,Female,Web,Member
19739,Male,Web,Member
19742,Male,Web,Member
19745,Female,Web,Member
19746,Female,Web,Member
19748,Female,Web,Member
19749,Female,Web,Member
19750,Male,Web,Member
19751,Male,Web,Member
19752,Male,Web,Member
19757,Male,Web,Member
19758,Male,Web,Member
19759,Female,Web,Member
19765,Male,Web,Member
19767,Male,Web,Member
19768,Male,Web,Member
19769,Male,Web,Member
19770,Male,Web,Member
19772,Female,Web,Guest
19774,Male,Web,Member
19775,Male,Web,Member
19776,Male,Web,Member
19777,Male,Web,Member
19778,Male,Web,Member
19779,Female,Web,Member
19782,Female,Web,Member
19786,Male,Web,Member
19787,Male,Mobile,Member
19793,Male,Web,Member
19797,Male,Web,Member
19799,Female,Web,Member
19800,Male,Web,Member
19803,Male,Web,Member
19806,Male,Web,Member
19807,Male,Web,Member
19808,Male,Web,Member
19809,Male,Web,Member
19811,Male,Web,Member
19812,Female,Web,Member
19813,Male,Web,Member
19815,Female,Web,Member
19820,Female,Web,Member
19827,Female,Web,Member
19828,Male,Web,Member
19829,Female,Web,Member
19833,Male,Web,Member
19834,Male,Web,Member
19837,Male,Mobile,Member
19844,Male,Web,Member
19845,Male,Web,Member
19848,Male,Web,Member
19850,Female,Web,First SignUp
19852,Male,Web,Member
19854,Male,Web,Member
19863,Female,Web,Member
19869,Male,Web,Member
19871,Male,Web,Member
19879,Female,Web,Member
19881,Female,Web,Member
19884,Male,Web,Guest
19886,Male,Web,Member
19890,Male,Web,Member
19893,Female,Web,Member
19897,Female,Web,Member
19902,Female,Web,Member
19905,Male,Web,Member
19907,Male,Web,Member
19911,Male,Web,Member
19914,Male,Web,Member
19919,Female,Web,Member
19923,Female,Web,Member
19928,Female,Web,Member
19933,Male,Web,Member
19935,Female,Web,Member
19936,Male,Web,Member
19937,Female,Web,Member
19940,Female,Web,Member
19946,Male,Web,Member
19948,Female,Web,Member
19951,Male,Web,Member
19954,Female,Web,Member
19957,Male,Mobile,Member
19958,Male,Web,Member
19959,Female,Web,Member
19964,Male,Web,Member
19965,Female,Web,Member
19971,Male,Web,Member
19972,Male,Web,Member
19974,Male,Web,Member
19976,Male,Mobile,Member
19977,Female,Web,Member
19980,Female,Web,Member
19982,Female,Web,Guest
19983,Female,Web,First SignUp
19986,Male,Web,Member
19987,Female,Web,Member
19989,Female,Web,Member
19990,Male,Web,Member
19991,Male,Web,Member
20002,Male,Web,Member
20003,Male,Web,Member
20004,Male,Mobile,Member
20005,Female,Web,Member
20007,Male,Web,Member
20010,Female,Web,Member
20012,Male,Web,Member
20022,Male,Mobile,Member
20025,Male,Web,Member
20027,Male,Web,Member
20028,Male,Web,Member
20030,Male,Web,Member
20031,Male,Web,Member
20032,Male,Web,Member
20036,Female,Web,Member
20038,Female,Web,Member
20039,Male,Web,Member
20040,Male,Web,Guest
20043,Male,Web,Member
20045,Male,Web,Member
20046,Male,Web,Member
20047,Male,Web,Member
20048,Female,Web,Member
20050,Male,Web,Member
20051,Male,Web,Member
20052,Male,Web,Member
20053,Female,Web,Member
20054,Male,Web,Member
20055,Male,Web,Member
20060,Male,Mobile,Member
20062,Female,Web,Member
20064,Female,Web,Member
20065,Female,Web,Member
20067,Female,Web,Member
20068,Female,Web,Member
20070,Male,Web,Member
20074,Male,Web,Member
20075,Male,Web,Member
20078,Female,Web,Member
20079,Male,Web,Member
20082,Male,Mobile,Member
20083,Male,Web,Member
20084,Male,Web,Member
20085,Male,Mobile,Member
20087,Male,Web,Member
20089,Male,Web,Member
20093,Male,Web,Member
20094,Male,Web,Member
20096,Male,Web,Member
20098,Male,Web,Member
20100,Male,Web,Member
20101,Male,Web,Member
20105,Male,Web,Member
20106,Male,Web,Member
20108,Male,Web,Member
20109,Male,Web,Member
20110,Female,Web,Member
20112,Male,Web,Member
20116,Male,Web,Guest
20118,Male,Web,Member
20119,Female,Web,Member
20122,Male,Web,Member
20125,Male,Web,Member
20129,Female,Web,Member
20132,Male,Web,Member
20134,Male,Web,Member
20136,Male,Mobile,Member
20138,Female,Web,Member
20140,Female,Web,Member
20141,Male,Web,Member
20145,Male,Web,Member
20147,Female,Web,Guest
20149,Male,Web,Member
20151,Male,Web,Member
20153,Male,Web,Member
20157,Female,Web,Member
20163,Male,Web,Member
20165,Female,Web,Member
20166,Male,Web,Member
20168,Male,Web,Member
20171,Male,Web,Member
20172,Female,Web,Member
20177,Male,Web,Member
20179,Male,Web,Member
20180,Male,Web,Member
20184,Male,Web,Member
20185,Female,Web,Member
20191,Male,Web,Member
20195,Male,Web,Member
20198,Female,Web,Member
20199,Female,Web,Member
20201,Male,Web,Member
20202,Male,Web,Member
20203,Male,Web,Member
20211,Male,Mobile,Member
20212,Female,Web,Member
20213,Female,Web,Member
20214,Male,Web,Member
20217,Male,Web,Member
20220,Female,Web,Member
20222,Female,Web,Member
20226,Female,Web,Member
20234,Male,Web,Member
20239,Male,Web,Member
20241,Male,Web,Member
20245,Female,Web,Member
20254,Male,Web,Member
20266,Male,Web,Member
20267,Male,Web,Member
20268,Male,Web,Member
20270,Male,Web,Member
20271,Male,Web,Member
20272,Male,Web,Member
20273,Male,Web,Member
20274,Male,Web,Member
20276,Female,Web,Member
20281,Male,Web,Member
20285,Female,Web,Member
20286,Male,Web,Member
20288,Male,Web,Member
20296,Male,Web,Member
20298,Male,Web,Member
20299,Male,Web,Member
20300,Male,Web,Member
20302,Female,Web,Member
20304,Male,Web,Member
20307,Male,Mobile,Member
20308,Male,Web,Member
20310,Male,Web,Member
20315,Male,Web,Member
20318,Female,Web,Member
20320,Male,Web,Member
20322,Female,Web,Member
20324,Female,Web,Member
20326,Male,Web,Member
20327,Male,Web,Member
20328,Female,Web,Member
20329,Male,Web,Member
20331,Male,Web,Member
20332,Male,Web,Member
20338,Male,Web,Member
20339,Female,Web,Member
20340,Male,Web,Member
20344,Female,Web,Member
20349,Male,Web,Member
20351,Male,Web,Member
20353,Male,Web,Member
20355,Female,Web,First SignUp
20356,Male,Web,Member
20359,Male,Web,Member
20361,Male,Mobile,Member
20362,Male,Web,Member
20364,Male,Web,Member
20366,Male,Mobile,Member
20368,Male,Web,Member
20371,Female,Web,Member
20372,Female,Web,Member
20375,Male,Web,Member
20377,Male,Web,Member
20378,Male,Web,Member
20379,Male,Web,Member
20383,Female,Web,Guest
20386,Female,Web,Member
20391,Male,Web,Member
20392,Male,Web,Member
20393,Male,Web,Member
20394,Female,Web,Member
20397,Male,Web,Member
20398,Male,Web,Member
20399,Male,Web,Member
20400,Male,Web,Member
20401,Male,Web,Member
20404,Male,Web,Member
20408,Female,Web,Member
20413,Male,Web,Member
20421,Male,Web,Member
20422,Male,Web,Member
20423,Female,Web,Member
20425,Male,Web,Member
20427,Female,Web,Member
20428,Female,Web,Member
20432,Female,Web,Member
20439,Male,Web,Member
20440,Male,Web,Member
20441,Male,Web,Member
20443,Male,Web,Member
20444,Male,Web,Member
20448,Male,Web,Member
20452,Female,Web,Member
20453,Female,Web,Member
20457,Male,Web,Member
20460,Male,Web,Member
20462,Male,Web,Member
20464,Female,Web,Member
20465,Male,Web,Member
20466,Female,Web,Member
20470,Female,Web,Member
20471,Female,Web,Member
20472,Male,Web,Member
20473,Male,Mobile,Member
20478,Female,Web,Member
20480,Male,Web,Member
20483,Female,Web,Member
20484,Male,Web,Member
20485,Female,Web,Member
20488,Female,Web,Member
20500,Female,Web,Member
20504,Male,Web,Member
20506,Female,Web,Member
20510,Female,Web,Guest
20517,Female,Web,Member
20518,Female,Web,Member
20523,Female,Web,Member
20526,Male,Mobile,Member
20529,Male,Web,Member
20532,Male,Web,Member
20534,Male,Web,Member
20535,Male,Web,Member
20536,Male,Web,Member
20541,Male,Web,Member
20543,Male,Web,Guest
20545,Male,Web,Member
20547,Male,Mobile,Member
20549,Male,Web,Member
20550,Male,Web,Member
20556,Male,Web,Member
20557,Male,Web,Member
20563,Male,Web,Member
20564,Male,Web,Member
20567,Male,Web,Member
20572,Female,Web,Member
20574,Male,Web,Member
20581,Male,Web,Member
20586,Male,Web,Member
20587,Male,Web,Member
20588,Female,Web,Member
20589,Male,Web,Member
20590,Male,Web,Member
20597,Male,Web,Member
20599,Female,Web,Member
20600,Male,Web,Member
20601,Female,Web,Member
20606,Male,Web,Member
20607,Male,Web,Member
20608,Male,Web,Member
20612,Female,Web,Member
20615,Female,Web,Member
20618,Male,Web,Member
20620,Female,Web,Member
20627,Female,Web,Member
20628,Male,Web,Member
20631,Male,Web,Member
20637,Male,Web,Member
20643,Male,Web,Member
20645,Male,Web,Member
20647,Female,Web,Member
20651,Male,Web,Member
20653,Male,Web,Member
20657,Male,Web,Member
20658,Male,Web,Member
20660,Male,Web,Member
20663,Female,Web,Member
20664,Male,Web,Member
20666,Male,Web,Member
20667,Male,Web,Member
20669,Female,Web,Member
20670,Male,Web,Member
20674,Male,Web,Member
20681,Male,Web,Member
20682,Male,Web,Member
20683,Male,Web,Member
20685,Male,Web,Member
20686,Male,Web,Member
20687,Male,Mobile,Member
20691,Male,Web,Member
20692,Male,Web,Member
20694,Female,Web,Member
20695,Male,Web,Member
20697,Male,Web,Member
20701,Male,Web,Member
20705,Male,Web,Member
20709,Male,Web,Member
20711,Male,Web,Member
20712,Male,Web,Member
20714,Female,Web,Guest
20716,Female,Web,Member
20717,Female,Web,Member
20719,Female,Web,Member
20724,Female,Web,Member
20726,Female,Web,Member
20727,Male,Web,Member
20731,Male,Web,Member
20732,Female,Web,Member
20737,Male,Web,Member
20739,Male,Web,Member
20744,Male,Web,Member
20745,Male,Web,Member
20749,Female,Web,Member
20751,Male,Web,Member
20761,Male,Web,Member
20762,Female,Web,Member
20763,Female,Web,Member
20765,Female,Web,Member
20767,Male,Web,Member
20768,Male,Web,Member
20770,Female,Web,Member
20771,Male,Web,Member
20773,Male,Web,Member
20775,Male,Web,Member
20776,Male,Web,Member
20777,Female,Web,Member
20779,Male,Web,Member
20780,Male,Web,Member
20781,Female,Web,Guest
20783,Male,Web,Member
20784,Male,Web,Member
20786,Female,Web,Member
20787,Male,Web,Member
20788,Male,Web,Member
20791,Male,Web,Member
20792,Male,Web,Member
20797,Male,Web,Member
20798,Female,Web,Member
20799,Female,Web,Member
20803,Female,Web,Member
20807,Female,Web,First SignUp
20808,Male,Web,Member
20809,Male,Web,Member
20810,Male,Web,Member
20814,Male,Web,Member
20821,Female,Web,Member
20823,Female,Web,Member
20828,Male,Web,Member
20831,Male,Web,Member
20837,Male,Web,Member
20838,Male,Web,Member
20840,Male,Web,Member
20844,Male,Web,Member
20846,Female,Web,Member
20848,Male,Web,Member
20851,Female,Web,Member
20852,Male,Web,Member
20853,Female,Web,Member
20857,Male,Web,Member
20858,Female,Web,Member
20860,Female,Web,Member
20861,Male,Web,Member
20862,Male,Web,Member
20873,Male,Web,Member
20876,Female,Web,Member
20879,Male,Mobile,Member
20880,Female,Web,First SignUp
20888,Male,Mobile,Member
20890,Male,Web,Member
20891,Female,Web,Member
20893,Male,Mobile,Member
20898,Male,Web,Member
20901,Male,Web,Member
20904,Male,Web,Member
20905,Male,Web,Member
20906,Male,Web,Member
20908,Female,Web,Guest
20912,Male,Web,Member
20913,Female,Web,Member
20916,Female,Web,Member
20917,Male,Web,Member
20918,Male,Web,Member
20922,Male,Web,Member
20924,Male,Web,Member
20925,Male,Web,Member
20926,Male,Web,Member
20928,Male,Web,Member
20929,Female,Web,Member
20935,Male,Web,Member
20936,Male,Web,Member
20937,Female,Web,Member
20939,Female,Web,Member
20943,Male,Web,Member
20944,Male,Web,Member
20947,Male,Web,Member
20948,Male,Web,Member
20950,Male,Web,Member
20953,Female,Web,Guest
20956,Female,Web,Member
20957,Male,Web,Member
20958,Male,Web,Member
20960,Female,Web,Member
20969,Male,Web,Member
20973,Female,Web,Member
20975,Male,Web,Member
20976,Female,Web,Member
20978,Female,Web,Member
20980,Female,Web,Member
20983,Male,Web,Member
20984,Male,Web,Member
20987,Male,Web,Member
20988,Male,Web,Member
20993,Male,Web,Member
20997,Female,Web,Member
21001,Male,Web,Member
21003,Male,Web,Member
21005,Female,Web,Member
21006,Male,Web,Member
21007,Male,Web,Member
21010,Male,Web,Member
21011,Male,Web,Member
21014,Male,Web,Member
21016,Male,Web,Member
21020,Male,Web,Member
21022,Male,Web,Member
21024,Male,Web,Member
21025,Female,Web,Member
21032,Female,Web,Member
21034,Female,Web,Member
21035,Male,Web,Member
21037,Male,Web,Member
21038,Male,Web,Member
21040,Female,Web,Guest
21043,Male,Web,Member
21045,Female,Web,Member
21047,Male,Mobile,Member
21049,Male,Web,Member
21054,Male,Web,Member
21060,Male,Web,Member
21061,Male,Web,Member
21063,Male,Web,Member
21065,Male,Mobile,Member
21069,Female,Web,Member
21070,Male,Web,Member
21071,Male,Web,Member
21074,Male,Web,Member
21075,Male,Web,Member
21076,Male,Web,Member
21080,Male,Web,Member
21084,Female,Web,Member
21085,Male,Web,Member
21089,Female,Web,Member
21090,Male,Web,Member
21093,Female,Web,Member
21094,Female,Web,Member
21095,Male,Web,Member
21097,Male,Web,Member
21103,Female,Web,Member
21104,Male,Web,Member
21110,Female,Web,Member
21111,Male,Web,Member
21116,Female,Web,Member
21120,Female,Web,Member
21122,Male,Web,Member
21127,Female,Web,Member
21130,Male,Web,Member
21132,Female,Web,First SignUp
21134,Female,Web,Member
21144,Female,Web,Member
21149,Male,Web,Member
21151,Male,Mobile,Member
21153,Male,Web,Member
21156,Male,Web,Member
21157,Female,Web,Member
21158,Male,Web,Member
21159,Female,Web,Member
21160,Male,Web,Member
21161,Male,Web,Member
21164,Female,Web,Member
21165,Male,Web,Member
21167,Male,Web,Member
21169,Male,Web,Member
21170,Male,Web,Member
21171,Male,Web,Member
21176,Male,Web,Member
21177,Female,Web,Guest
21178,Female,Web,Member
21180,Female,Web,Member
21181,Male,Web,Member
21183,Female,Web,Member
21184,Male,Web,Member
21185,Female,Web,Member
21189,Female,Web,Member
21190,Male,Mobile,Member
21196,Female,Web,Member
21198,Male,Web,Member
21200,Male,Web,Member
21201,Male,Web,Member
21202,Male,Web,Member
21204,Male,Web,Member
21205,Male,Web,Member
21207,Male,Web,Member
21218,Female,Web,Member
21221,Male,Mobile,Member
21222,Male,Web,Member
21223,Male,Web,Member
21224,Male,Web,Member
21225,Male,Web,Member
21226,Male,Mobile,Member
21227,Female,Web,Member
21230,Male,Web,Member
21237,Male,Web,Member
21238,Male,Web,Member
21240,Male,Web,Member
21242,Male,Web,Member
21243,Male,Web,Member
21246,Male,Web,Member
21253,Male,Web,Member
21256,Male,Web,Member
21257,Female,Web,Member
21259,Male,Web,Member
21260,Male,Web,Member
21265,Male,Web,Member
21267,Male,Web,Member
21273,Female,Web,Member
21277,Male,Web,Member
21279,Female,Web,Member
21280,Male,Web,Member
21281,Male,Web,Member
21284,Male,Web,Member
21286,Male,Web,Member
21287,Male,Web,Member
21289,Male,Web,Member
21290,Female,Web,Member
21291,Female,Web,Member
21294,Male,Web,Member
21295,Male,Web,Member
21302,Male,Web,Member
21303,Male,Web,Member
21306,Male,Web,Member
21309,Male,Web,Member
21310,Male,Web,Member
21311,Male,Web,Member
21312,Female,Web,Member
21313,Female,Web,Member
21316,Female,Web,Member
21318,Male,Web,Member
21321,Male,Web,Member
21322,Male,Web,Member
21326,Female,Web,Member
21328,Female,Web,Member
21331,Female,Web,Guest
21338,Male,Web,Member
21345,Male,Web,Guest
21348,Female,Web,Guest
21349,Male,Web,Member
21350,Male,Web,Member
21352,Female,Web,Member
21354,Male,Web,Member
21356,Male,Web,Member
21360,Male,Web,Member
21365,Male,Mobile,Member
21366,Male,Web,Member
21370,Male,Web,Member
21372,Male,Web,Member
21375,Male,Web,Member
21376,Female,Web,Member
21377,Male,Web,Member
21378,Male,Web,Member
21383,Male,Web,Member
21385,Male,Web,Member
21388,Male,Web,Member
21392,Male,Web,Member
21395,Male,Web,Member
21396,Female,Web,Member
21397,Male,Web,Member
21398,Female,Web,Member
21402,Female,Web,Member
21404,Female,Web,Member
21406,Male,Mobile,Guest
21409,Male,Web,Member
21411,Male,Web,Member
21413,Female,Web,Member
21415,Male,Web,Member
21416,Male,Web,Member
21419,Male,Web,Member
21422,Male,Web,Member
21423,Male,Web,Member
21426,Male,Mobile,Member
